game_id,names,min_players,max_players,avg_time,min_time,max_time,year,geek_rating,num_votes,age,mechanic,owned,category1,category2,designer
3263,Ukraine '43,2,4,360,360,360,2000,5.99183,317,12,Hex-and-Counter,1245,Wargame, World War II,"Tony Curtis, Mark Simonitch"
40214,Bombay,2,5,45,45,45,2009,5.98805,1524,10,"Action Point Allowance System, Pick-up and Deliver, Point to Point Movement, Set Collection",1966,Economic, Transportation,Cyril Demaegd
141572,Paperback,2,5,45,45,45,2014,7.036230000000001,6248,8,"Card Drafting, Co-operative Play, Deck / Pool Building",10242,Card Game, Print & Play,Tim Fowers
161681,Lift Off! Get me off this Planet!,2,5,45,30,45,2015,5.761819999999999,331,8,"Modular Board, Partnerships, Worker Placement",633,Environmental, Science Fiction,Eduardo Baraf
41010,My First Carcassonne,2,4,20,10,20,2009,6.31952,2352,4,"Area Enclosure, Modular Board, Tile Placement",4386,Children's Game, Medieval,Marco Teubner
655,Castle,2,5,60,60,60,2000,5.84239,1577,14,"Hand Management, Tile Placement",2129,Card Game, Medieval,"Bruno Faidutti, Serge Laget"
4050,Fortress Europa,2,2,240,240,240,1978,5.79552,491,12,Hex-and-Counter,1419,Wargame, World War II,"John Edwards, Richard Hamblen, Alan R. Moon"
184919,Greedy Greedy Goblins,2,4,35,25,35,2016,5.69404,327,14,"Commodity Speculation, Press Your Luck, Tile Placement",720,Bluffing, Economic,Richard Garfield
8003,Warhammer Ancient Battles,2,2,120,120,120,1998,5.66121,205,14,"Dice Rolling, Variable Player Powers",448,Ancient, Book,"Jervis Johnson, Alan Perry, Michael Perry, Rick Priestley"
165967,Great War Commander,2,3,120,120,120,2018,5.69203,89,12,"Campaign / Battle Card Driven, Hex-and-Counter, Simulation, Variable Phase Order",310,Wargame, World War I,"Roger Nord, Pascal Toupy"
2748,"Thirty Years War: Europe in Agony, 1618-1648",2,2,360,360,360,2001,5.92026,596,14,"Campaign / Battle Card Driven, Point to Point Movement",1238,Pike and Shot, Wargame,"David A. Fox, Michael Welker"
50381,Cards Against Humanity,4,30,30,30,30,2009,5.9247,17265,17,"Hand Management, Simultaneous Action Selection",28580,Card Game, Humor,"Josh Dillon, Daniel Dranove, Eli Halpern, Ben Hantoot, David Munk, David Pinsof, Max Temkin, Eliot Weinstein"
139131,Hoplomachus: Rise of Rome,1,2,30,30,30,2013,5.86394,179,12,"Area Enclosure, Co-operative Play, Deck / Pool Building, Dice Rolling, Hand Management",596,Dice, Fighting,"Adam Carlson, Josh J. Carlson"
65936,"The Blitzkrieg Legend: The Battle for France, 1940",2,2,2880,2880,2880,2012,5.80577,162,14,"Dice Rolling, Hex-and-Counter, Simulation",773,Wargame, World War II,"Dean Essig, Hans Kishel, John Kisner"
312,Landlord!,2,6,10,10,10,1992,5.6801900000000005,905,10,"Hand Management, Take That",1534,Card Game, Humor,Friedemann Friese
164506,Biblios Dice,2,5,30,30,30,2015,5.876530000000001,407,8,"Auction/Bidding, Dice Rolling, Press Your Luck",836,Bluffing, Dice,Steve Finn
87890,Prêt-à-Porter,2,4,90,90,90,2010,6.42666,1266,10,"Card Drafting, Set Collection, Worker Placement",1533,Economic, Industry / Manufacturing,"Piotr Haraszczak, Ignacy Trzewiczek"
21380,Conquest of the Fallen Lands,3,5,90,90,90,2005,6.00365,734,10,"Area Enclosure, Modular Board",901,Fantasy, Medieval,Andrei Burago
110331,Infarkt,2,5,45,45,45,2011,5.78827,418,10,"Card Drafting, Hand Management, Player Elimination, Simultaneous Action Selection, Worker Placement",408,Humor, Medical,Vladimír Brummer
2368,Battlecars,2,4,90,90,90,1983,5.64752,368,12,"Modular Board, Point to Point Movement, Take That, Variable Player Powers",654,Dice, Fighting,"Gary Chalk, Ian Livingstone"
7349,The Korean War,1,2,960,180,960,1986,5.97106,359,15,"Hex-and-Counter, Simulation",1046,Korean War, Modern Warfare,Joseph M. Balkoski
229220,Santa Maria,1,4,90,45,90,2017,6.767060000000001,1553,12,"Dice Rolling, Tile Placement, Variable Player Powers",2251,Civilization, Farming,"Eilif Svensson, Kristian Amundsen Østby"
120677,Terra Mystica,2,5,150,60,150,2012,8.09296,29309,12,"Area Control / Area Influence, Route/Network Building, Variable Phase Order, Variable Player Powers",32637,Civilization, Economic,"Jens Drögemüller, Helge Ostertag"
209530,Gwent: Nilfgaard and Northern Realms,2,2,30,5,30,2016,5.66815,180,0,Hand Management,515,Card Game, Collectible Components,CD Projekt
174570,Legendary Encounters: A Predator Deck Building Game,1,5,45,45,45,2015,6.77272,1829,17,"Card Drafting, Co-operative Play, Deck / Pool Building, Player Elimination",4190,Card Game, Movies / TV / Radio theme,"Ben Cichoski, Daniel Mandel"
173804,Gruff,2,4,45,20,45,2015,5.682980000000001,250,11,"Campaign / Battle Card Driven, Variable Player Powers",787,Card Game, Fantasy,Brent Critchfield
137397,Via Appia,2,4,45,45,45,2013,6.0035099999999995,895,8,"Press Your Luck, Tile Placement",1413,Action / Dexterity, Ancient,Michael Feldkötter
170437,The Curse of the Black Dice,2,4,40,20,40,2015,5.64551,227,14,"Co-operative Play, Dice Rolling, Set Collection",334,Adventure, Dice,Alexander Lauck
122890,Mercante,3,5,60,60,60,2012,5.74451,297,12,"Auction/Bidding, Commodity Speculation, Variable Player Powers, Worker Placement",803,Economic, Renaissance,Jeff Tidball
182694,Watson & Holmes,2,7,75,45,75,2015,6.5272,1290,12,"Auction/Bidding, Memory, Modular Board, Paper-and-Pencil, Player Elimination, Simultaneous Action Selection",2850,Bluffing, Deduction,Jesús Torres Castro
128882,The Resistance: Avalon,5,10,30,30,30,2012,7.49366,19734,13,"Memory, Partnerships, Simultaneous Action Selection, Variable Player Powers, Voting",27796,Bluffing, Card Game,Don Eskridge
27385,Alchemist,2,5,50,50,50,2007,5.902430000000001,1274,10,"Area Control / Area Influence, Set Collection",1444,Economic, Medieval,Carlo A. Rossi
127493,Bolt Action,2,6,120,120,120,2012,5.97706,351,12,"Action Point Allowance System, Chit-Pull System, Dice Rolling, Variable Phase Order, Variable Player Powers",811,Book, Miniatures,"Alessio Cavatore, Rick Priestley"
22604,The Halls of Montezuma,2,2,240,240,240,2009,5.65573,204,11,"Campaign / Battle Card Driven, Point to Point Movement",736,American West, Wargame,"David A. Fox, Michael Welker"
7483,Schatz der Drachen,2,5,20,20,20,2003,5.650980000000001,166,5,"Memory, Set Collection",291,Card Game, Children's Game,Reiner Knizia
329,Russian Front,2,2,1200,1200,1200,1985,6.0136,590,12,"Dice Rolling, Hex-and-Counter, Simulation",1315,Wargame, World War II,Neil Zimmerer
12493,Twilight Imperium (Third Edition),3,6,240,180,240,2005,7.67162,16559,14,"Action Point Allowance System, Area-Impulse, Dice Rolling, Modular Board, Tile Placement, Trading, Variable Phase Order, Variable Player Powers, Voting",18723,Civilization, Negotiation,Christian T. Petersen
166571,Tramways,1,5,120,120,120,2016,6.36373,795,14,"Auction/Bidding, Deck / Pool Building, Hand Management, Pick-up and Deliver, Route/Network Building, Tile Placement",1447,City Building, Trains,Alban Viard
420,Rail Baron,3,6,240,240,240,1977,6.03892,1444,10,Roll / Spin and Move,2278,Economic, Trains,"R. S. Erickson, Thomas F. Erickson, Jr."
159575,Dracula's Feast,4,10,15,5,15,2017,5.7853,271,10,"Memory, Player Elimination, Role Playing, Variable Player Powers",786,Bluffing, Card Game,Peter C. Hayward
8730,Flying Colors,1,4,240,240,240,2005,6.16368,627,12,"Dice Rolling, Hex-and-Counter, Simulation",1724,Age of Reason, American Revolutionary War,Mike Nagel
42673,Field Commander: Napoleon,1,1,180,180,180,2011,6.3147400000000005,686,12,"Area Movement, Dice Rolling",1811,Napoleonic, Wargame,Dan Verssen
61487,Unconditional Surrender! World War 2 in Europe,2,3,3000,60,3000,2014,6.3293,514,14,Hex-and-Counter,1744,Wargame, World War II,Salvatore Vasta
15510,Tower of Babel,3,5,45,45,45,2005,6.26435,2181,10,"Area Control / Area Influence, Auction/Bidding, Hand Management, Set Collection",2508,Ancient, Mythology,Reiner Knizia
180543,Exceed: Red Horizon – Reese & Heidi vs. Vincent & Nehtali,2,2,30,20,30,2016,5.81958,192,0,"Hand Management, Point to Point Movement, Variable Player Powers",444,Card Game, Fighting,"D. Brad Talton, Jr."
182094,BANG! The Duel,2,2,30,30,30,2015,5.75324,419,8,Hand Management,1052,American West, Card Game,Emiliano Sciarra
141090,Kohle & Kolonie,3,5,180,150,180,2013,6.10401,479,12,Auction/Bidding,754,Economic, Industry / Manufacturing,"Lin Lutke-Glanemann, Thomas Spitzer"
128721,Crisis,1,5,120,45,120,2016,6.33195,736,14,"Commodity Speculation, Worker Placement",1125,Economic, Industry / Manufacturing,"Pantelis Bouboulis, Sotirios Tsantilas"
171669,Discoveries,2,4,60,60,60,2015,6.759110000000001,3322,14,"Deck / Pool Building, Dice Rolling, Set Collection, Worker Placement",5014,American West, Dice,Cédrick Chaboussit
210052,Lazer Ryderz,2,4,60,30,60,2017,5.70138,321,12,"Action / Movement Programming, Press Your Luck, Route/Network Building, Tile Placement, Variable Phase Order, Variable Player Powers",915,Maze, Racing,"Anthony Amato, Nicole Kline"
25417,BattleLore,2,2,60,60,60,2006,7.12095,8819,10,"Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Hand Management, Modular Board, Variable Player Powers",10381,Fantasy, Medieval,Richard Borg
38718,Normandy '44,2,4,420,420,420,2010,6.3091099999999996,627,0,"Dice Rolling, Hex-and-Counter",1938,Wargame, World War II,Mark Simonitch
4356,Monkeys on the Moon,2,4,60,60,60,2002,5.78538,736,10,Auction/Bidding,1214,Animals, Card Game,Jim Doherty
6253,Wacht am Rhein,2,4,360,360,360,1977,5.65402,117,14,Hex-and-Counter,282,Wargame, World War II,"Joseph M. Balkoski, Jim Dunnigan, Redmond A. Simonsen"
126008,Dungeon Command: Blood of Gruumsh,2,2,90,90,90,2013,6.12282,528,12,"Action Point Allowance System, Area Movement, Campaign / Battle Card Driven, Hand Management",1681,Card Game, Fantasy,"Chris Dupuis, Peter Lee, Kevin Tatroe, Rodney Thompson"
135116,Rent a Hero,3,5,30,20,30,2012,5.9762699999999995,1252,8,"Hand Management, Set Collection, Take That",2693,Bluffing, Card Game,Kuro
35497,Fauna,2,6,60,45,60,2008,6.66758,3413,8,Betting/Wagering,3821,Animals, Educational,Friedemann Friese
146791,Shadows of Brimstone: City of the Ancients,1,4,120,120,120,2014,7.080360000000001,2580,12,"Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Role Playing, Variable Player Powers",5268,Adventure, American West,Jason C. Hill
152765,Thunderstone Advance: Worlds Collide,1,5,60,60,60,2014,6.43211,741,12,"Card Drafting, Deck / Pool Building, Hand Management",1734,Card Game, Fantasy,Mike Elliott
161108,Fleet Commander: 1 – Ignition,2,2,60,60,60,2014,5.739330000000001,253,12,"Dice Rolling, Grid Movement, Hand Management, Secret Unit Deployment",341,Miniatures, Science Fiction,"Elwin Charpentier, Didier Dincher"
179820,Tail Feathers,2,4,90,60,90,2015,5.9410300000000005,405,9,"Action / Movement Programming, Dice Rolling",2076,Aviation / Flight, Fantasy,Jerry Hawthorne
38194,Cheaty Mages!,3,6,30,30,30,2008,5.984780000000001,1754,12,"Betting/Wagering, Hand Management, Take That",3087,Card Game, Fantasy,Seiji Kanai
54137,Battle Sheep,2,4,15,15,15,2010,6.3166400000000005,2443,7,"Area Enclosure, Grid Movement, Modular Board",3194,Abstract Strategy, Animals,Francesco Rotta
9028,Tongiaki: Journey into the Unknown,2,6,45,45,45,2004,5.96886,2220,10,"Area Control / Area Influence, Point to Point Movement, Take That, Tile Placement",2567,Exploration, Nautical,Thomas Rauscher
180040,Villages of Valeria,1,5,60,30,60,2017,6.4770199999999996,1712,14,"Hand Management, Variable Player Powers",3722,Card Game, City Building,"Rick Holzgrafe, Isaias Vallejo"
226255,1920 Wall Street,2,5,60,45,60,2017,5.72433,227,12,"Set Collection, Stock Holding",499,Card Game, Economic,Perepau Llistosella
144988,Lords of War:  Elves versus Lizardmen,2,8,30,30,30,2013,5.70253,200,12,"Hand Management, Player Elimination, Variable Player Powers",588,Card Game, Fantasy,"Nick Street, Martin Vaux"
13089,Wie ich die Welt sehe...,2,9,30,30,30,2004,5.779059999999999,262,10,none,427,Card Game, Party Game,Urs Hostettler
196712,Battlestations: Second Edition,1,9,240,60,240,2017,5.72978,132,12,"Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Role Playing, Storytelling",624,Game System, Miniatures,Jeff Siadek
193483,Dwar7s Fall,2,4,60,20,60,2016,5.78524,428,12,"Set Collection, Take That, Tile Placement, Worker Placement",1156,Fantasy, Territory Building,Luís Brüeh
204305,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,1,8,120,60,120,2017,7.00068,1682,10,"Co-operative Play, Storytelling",6147,Deduction, Murder/Mystery,"Suzanne Goldberg, Gary Grady, Jérôme Ropert"
39939,"The Battle of Fontenoy: 11 May, 1745",1,2,360,0,360,2012,5.69834,89,0,"Dice Rolling, Hex-and-Counter",430,Age of Reason, Wargame,"Paul Dangel, Mathew Hinkle"
4453,Statis Pro Basketball,1,2,90,90,90,1972,5.74395,250,12,Simulation,469,Card Game, Sports,Jim Barnes
181345,Dr. Eureka,1,4,15,15,15,2015,6.27899,1889,8,Pattern Building,3480,Action / Dexterity, Children's Game,Roberto Fraga
158837,27th Passenger: A Hunt On Rails,3,6,45,45,45,2014,5.74209,231,10,"Hand Management, Paper-and-Pencil, Player Elimination, Simultaneous Action Selection",343,Card Game, Deduction,"Christos Giannakoulas, Manolis Zachariadis"
33172,Monastery,2,4,60,60,60,2008,5.67951,342,14,Tile Placement,506,Medieval, Religious,"Gary Dicken, Steve Kendall, Phil Kendall"
1270,Star Wars Customizable Card Game,2,2,60,60,60,1995,6.17871,2091,9,"Area Control / Area Influence, Hand Management, Modular Board, Variable Player Powers",3415,Card Game, Collectible Components,"Tom Braunlich, Jerry Darcy, Chuck Kallenbach, Roland L. Tesh"
178944,BATTALIA: The Creation,2,4,180,60,180,2015,6.03076,642,12,"Area Control / Area Influence, Area Movement, Deck / Pool Building, Modular Board, Tile Placement",1140,Card Game, Civilization,"Alexandar Guerov, Ledha Guerova"
34639,The Dungeon of D,1,1,60,60,60,2008,5.74101,216,0,"Hand Management, Modular Board, Role Playing, Variable Player Powers",402,Adventure, Card Game,Jack Darwid
69552,Panic Station,4,6,40,40,40,2011,5.862019999999999,2768,10,"Action Point Allowance System, Area Movement, Dice Rolling, Hand Management, Modular Board, Partnerships, Player Elimination, Tile Placement",3917,Adventure, Bluffing,David Ausloos
90137,Blood Bowl: Team Manager – The Card Game,2,4,90,90,90,2011,7.14509,8930,14,"Area Control / Area Influence, Card Drafting, Deck / Pool Building, Dice Rolling, Hand Management",11879,Card Game, Fantasy,Jason Little
97094,Dark Minions,3,5,60,60,60,2011,5.6468,370,10,"Dice Rolling, Worker Placement",947,Dice, Fantasy,Al Newman
40425,Maori,2,5,30,30,30,2009,6.1278,1413,8,Tile Placement,1317,Exploration, Nautical,Günter Burkhardt
6927,Hornet Leader,1,2,30,30,30,1991,5.849130000000001,279,12,Simulation,599,Aviation / Flight, Modern Warfare,Dan Verssen
215437,Codex: Card-Time Strategy – Core Set,2,5,45,45,45,2016,5.82155,195,13,"Deck / Pool Building, Hand Management, Variable Player Powers",483,Card Game, Fantasy,David Sirlin
130552,Warhammer Fantasy Battles (8th Edition),2,2,180,180,180,2010,5.77503,239,12,"Dice Rolling, Modular Board, Variable Player Powers",456,Fantasy, Fighting,"Bryan Ansell, Richard Halliwell, Jervis Johnson, Rick Priestley"
161226,The Builders: Antiquity,2,4,30,30,30,2015,6.0521199999999995,790,10,"Action Point Allowance System, Card Drafting, Set Collection",1742,Ancient, City Building,Frédéric Henry
206754,Burke's Gambit,4,8,20,20,20,2016,5.76259,387,14,"Dice Rolling, Memory, Partnerships, Player Elimination, Variable Player Powers, Voting",616,Bluffing, Deduction,Robert Yates
4192,Warhammer,2,4,240,240,240,1983,6.25905,2512,8,"Dice Rolling, Modular Board, Variable Player Powers",3610,Fantasy, Miniatures,"Bryan Ansell, Richard Halliwell, Jervis Johnson, Rick Priestley"
182120,Histrio,2,5,40,40,40,2016,5.82111,456,10,"Action / Movement Programming, Hand Management, Simultaneous Action Selection",1072,Animals, Bluffing,"Bruno Cathala, Christian Martinez"
90419,Airlines Europe,2,5,75,75,75,2011,7.0464899999999995,5961,10,"Card Drafting, Route/Network Building, Set Collection, Stock Holding",7005,Aviation / Flight, Economic,Alan R. Moon
196305,Guildhall Fantasy: Alliance,2,4,45,30,45,2016,5.8053099999999995,229,10,"Hand Management, Set Collection, Take That",707,Card Game, Fantasy,Hope S. Hwang
232361,After The Virus,1,3,90,30,90,2017,5.885619999999999,312,10,"Co-operative Play, Deck / Pool Building, Hand Management",599,Card Game, Zombies,Jacob Fryxelius
61269,Drakon (second edition),2,6,40,40,40,2002,5.6574,350,10,"Grid Movement, Modular Board, Tile Placement, Variable Player Powers",562,Fantasy, Maze,Tom Jolly
156138,Happy Pigs,2,6,45,30,45,2013,6.19454,1066,8,Simultaneous Action Selection,1758,Animals, Economic,Kuraki Mura
189192,Mi Tierra: New Era,2,6,120,60,120,2016,5.75399,265,12,"Dice Rolling, Tile Placement, Worker Placement",731,Economic, Farming,"Alberto Abudinen, Diego Benavente, Ketty Galleguillos"
28185,The Kaiser's Pirates,1,4,90,90,90,2007,5.762980000000001,499,9,"Dice Rolling, Hand Management",1020,Card Game, Nautical,James M. Day
38506,Witch of Salem,2,4,60,60,60,2008,6.173369999999999,1656,10,"Co-operative Play, Dice Rolling, Set Collection",2316,Fantasy, Horror,Michael Rieneck
58099,Granada,2,6,60,45,60,2009,5.90112,428,8,"Commodity Speculation, Set Collection, Tile Placement",756,City Building, Renaissance,Dirk Henn
178896,Last Blitzkrieg,2,4,960,180,960,2016,5.717890000000001,109,13,"Dice Rolling, Hex-and-Counter, Simulation",502,Wargame, World War II,Dean Essig
12283,Manifest Destiny,3,5,180,180,180,2005,5.84547,567,12,"Campaign / Battle Card Driven, Commodity Speculation, Variable Player Powers",872,Civilization, Economic,Bill Crenshaw
2919,Search for the Emperor's Treasure,2,10,60,60,60,1981,5.67686,174,10,"Pick-up and Deliver, Player Elimination, Point to Point Movement, Roll / Spin and Move, Variable Player Powers",311,Adventure, Economic,Tom Wham
194923,Techno Bowl: Arcade Football Unplugged,2,2,120,45,120,2017,5.87673,195,13,"Action / Movement Programming, Dice Rolling, Grid Movement, Hand Management, Simultaneous Action Selection",433,Sports, Video Game Theme,Brent Spivey
19996,Nacht der Magier,2,4,20,10,20,2005,6.05618,1029,5,Press Your Luck,1437,Action / Dexterity, Children's Game,"Kirsten Becker, Jens-Peter Schliemann"
135654,New Dawn,2,4,120,90,120,2014,5.98597,551,12,"Area Control / Area Influence, Hand Management, Tile Placement, Variable Player Powers",1708,Dice, Economic,"Konstantinos Kokkinis, Sotirios Tsantilas"
30958,Check Your 6!,2,12,120,120,120,2007,5.72577,122,12,"Simulation, Simultaneous Action Selection",213,Aviation / Flight, Miniatures,Scott Fisher
76436,Bismarck (second edition),2,2,240,240,240,1980,5.66523,156,0,"Dice Rolling, Hex-and-Counter, Secret Unit Deployment, Simultaneous Action Selection",592,Nautical, Wargame,Jack Greene
32484,The Battle for Hill 218,2,2,15,15,15,2007,6.1899,1647,0,"Hand Management, Take That",2062,Card Game, Wargame,Darwin Kastle
25951,The Castle of the Devil,4,8,40,20,40,2010,6.10585,2087,10,"Hand Management, Role Playing, Variable Player Powers",3053,Bluffing, Card Game,"Michael Palm, Lukas Zach"
38531,Powerboats,2,6,60,60,60,2008,6.25799,1757,9,"Dice Rolling, Modular Board",1289,Nautical, Racing,Corné van Moorsel
121410,Steam Park,2,4,60,60,60,2013,6.65555,4678,8,"Card Drafting, Dice Rolling, Memory, Modular Board",7294,City Building, Dice,"Aureliano Buonfino, Lorenzo Silva, Lorenzo Tucci Sorrentino"
265,Intrigue,3,5,45,45,45,1994,6.07841,2296,14,"Area Control / Area Influence, Auction/Bidding",3308,Negotiation, Renaissance,Stefan Dorra
209660,Dungeon Alliance,1,4,180,60,180,2018,5.861669999999999,224,12,"Action Point Allowance System, Card Drafting, Co-operative Play, Deck / Pool Building, Grid Movement, Hand Management, Modular Board, Tile Placement",758,Adventure, Exploration,Andrew Parks
67239,Catan Histories: Settlers of America – Trails to Rails,3,4,120,120,120,2010,6.33295,1924,12,"Dice Rolling, Hand Management, Route/Network Building, Trading",3579,Civilization, Negotiation,Klaus Teuber
95064,Ascension: Return of the Fallen,1,2,30,30,30,2011,6.77531,2889,13,"Card Drafting, Deck / Pool Building, Hand Management",4536,Card Game, Fantasy,"Robert Dougherty, John Fiorillo, Justin Gary, Brian M. Kibler"
93260,Summoner Wars: Master Set,2,4,30,30,30,2011,7.31905,9382,9,"Dice Rolling, Grid Movement, Hand Management, Variable Player Powers",12105,Card Game, Fantasy,Colby Dauch
236461,The Game: Face to Face,2,2,20,20,20,2017,5.72786,163,8,Hand Management,478,Card Game, Number,"Steffen Benndorf, Reinhard Staupe"
158544,The Institute for Magical Arts,2,2,30,30,30,2015,5.78322,272,8,"Area Control / Area Influence, Dice Rolling, Simultaneous Action Selection, Variable Player Powers",741,Dice, Fantasy,Steve Finn
10164,Fliegen klatschen,2,8,15,15,15,2004,5.65142,504,6,Pattern Recognition,762,Action / Dexterity, Animals,Christian Heuser
32341,Cockroach Salad,2,6,20,10,20,2007,5.89907,1969,6,Pattern Recognition,3231,Action / Dexterity, Card Game,Jacques Zeimet
8098,Jungle Speed,2,8,10,10,10,1997,6.38502,8946,7,Pattern Recognition,12585,Action / Dexterity, Card Game,"Thomas Vuarchex, Pierrick Yakovenko"
117942,Zooloretto: The Dice Game,2,4,15,15,15,2012,6.05279,1523,7,"Dice Rolling, Set Collection",1964,Animals, Dice,Michael Schacht
56995,The Twelve Doctors: Doctor Who Card Game,2,2,30,30,30,2009,5.7375,143,9,Hand Management,290,Card Game, Fighting,Mark Chaplin
134352,Two Rooms and a Boom,6,30,15,15,15,2013,6.59041,2964,8,"Acting, Partnerships, Variable Player Powers, Voting",5092,Bluffing, Card Game,"Alan Gerding, Sean McCoy"
188866,Incómodos Invitados,2,8,75,45,75,2016,6.2638,623,12,"Card Drafting, Hand Management, Trading",1023,Card Game, Deduction,Ron Gonzalo García
9625,Struggle of Empires,2,7,240,180,240,2004,7.006480000000001,3519,13,"Area Control / Area Influence, Area Movement, Auction/Bidding, Dice Rolling",4245,Age of Reason, Civilization,Martin Wallace
223750,Hardback,1,5,90,45,90,2018,6.3234699999999995,754,10,"Deck / Pool Building, Press Your Luck",3001,Card Game, Word Game,"Jeff Beck (II), Tim Fowers"
98762,Test of Fire: Bull Run 1861,2,2,45,45,45,2011,5.73266,304,10,"Action Point Allowance System, Area Control / Area Influence, Dice Rolling",673,American Civil War, Wargame,Martin Wallace
24827,Traders of Osaka,2,4,30,30,30,2006,6.45642,2638,12,"Commodity Speculation, Hand Management, Set Collection",3537,Ancient, Card Game,Susumu Kawasaki
37257,The Uncharted Seas,2,4,90,90,90,2008,5.69493,159,12,"Dice Rolling, Hand Management, Simulation, Variable Player Powers",325,Fantasy, Miniatures,"Neil Fawcett, Mark Sims"
18100,China,3,5,45,45,45,2005,6.69287,4107,12,"Area Control / Area Influence, Card Drafting, Hand Management, Route/Network Building",4163,Ancient, Territory Building,Michael Schacht
13293,Vs. System,2,2,15,15,15,2004,5.97675,759,10,Hand Management,1204,Card Game, Collectible Components,"Edward Fear, Mike Hummel, Matt Hyra, Daniel Mandel, Patrick Sullivan (II)"
157026,Ascension: Realms Unraveled,1,4,30,30,30,2014,6.35001,817,13,"Card Drafting, Deck / Pool Building, Hand Management",1540,Card Game, Fantasy,Justin Gary
23142,Mag·Blast (Third Edition),2,8,20,20,20,2006,5.82935,1832,10,"Campaign / Battle Card Driven, Hand Management, Player Elimination, Take That, Variable Player Powers",2676,Card Game, Humor,"Christian T. Petersen, Anders M. Petersen"
198707,Hostage Negotiator: Crime Wave,1,1,20,20,20,2017,5.83915,210,15,"Dice Rolling, Hand Management",1205,Card Game, Dice,A. J. Porfirio
5452,DAK,2,2,360,360,360,1997,5.78291,163,16,"Hex-and-Counter, Simulation",451,Wargame, World War II,Dean Essig
27833,Steam,3,5,90,90,90,2009,7.396319999999999,8567,10,"Auction/Bidding, Pick-up and Deliver, Route/Network Building, Tile Placement",9296,Economic, Trains,Martin Wallace
67693,Offerings,3,5,60,60,60,2010,5.68826,264,10,Auction/Bidding,337,Ancient, Animals,Cédric Lefebvre
16805,Panzer Grenadier: Road to Berlin,2,2,120,120,120,2005,5.7266,166,12,Hex-and-Counter,512,Wargame, World War II,"Michael Bennighof, Brian L. Knipple"
198287,Legends of Andor: The Last Hope,2,4,90,60,90,2017,5.95285,250,10,"Area Movement, Co-operative Play, Dice Rolling, Variable Player Powers",1274,Adventure, Fantasy,Michael Menzel
173294,DC Comics Dice Masters: War of Light,2,2,60,60,60,2015,5.98948,410,14,"Deck / Pool Building, Dice Rolling",1131,Collectible Components, Comic Book / Strip,"Mike Elliott, Eric M. Lang"
217894,Delve,2,4,60,45,60,2017,5.80604,393,14,"Dice Rolling, Storytelling, Tile Placement, Variable Player Powers",1247,Exploration, Fantasy,"Richard Launius, Pete Shirey"
39932,Chariots of Fire,2,2,120,120,120,2010,5.79716,207,0,"Chit-Pull System, Dice Rolling, Hex-and-Counter",894,Ancient, Wargame,"Richard H. Berg, Mark Herman"
9963,Santorini,2,3,20,20,20,2004,5.83985,259,0,"Grid Movement, Tile Placement, Variable Player Powers",207,Abstract Strategy, Ancient,Gord!
6719,Liberty: The American Revolution 1775-83,2,2,180,180,180,2003,5.988180000000001,462,12,"Action Point Allowance System, Dice Rolling, Secret Unit Deployment",782,Age of Reason, American Revolutionary War,"Tom Dalgliesh, Grant Dalgliesh, Mark Kwasny"
207338,Dungeon Rush,2,5,19,13,19,2016,5.73647,335,8,"Set Collection, Variable Player Powers",362,Action / Dexterity, Card Game,"Rustan Håkansson, Eli Håkansson"
242722,Here I Stand (500th Anniversary Reprint Edition),2,6,360,180,360,2017,5.74145,85,0,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Point to Point Movement, Variable Player Powers",394,Negotiation, Political,Ed Beach
122891,Courtier,2,4,45,45,45,2012,6.02195,854,10,"Area Control / Area Influence, Card Drafting, Hand Management, Variable Player Powers",1352,Card Game, Renaissance,Philip duBarry
17465,Cowboys: The Way of the Gun,2,10,60,60,60,2007,5.70054,489,8,"Action Point Allowance System, Dice Rolling, Grid Movement, Modular Board",761,American West, Wargame,"Matt Burchfield, Grant Wylie, Mike Wylie, Kevin Wylie"
586,Up Front,2,3,60,60,60,1983,6.948980000000001,1969,12,"Campaign / Battle Card Driven, Hand Management, Simulation, Variable Player Powers",3274,Card Game, Wargame,Courtney F. Allen
25613,Through the Ages: A Story of Civilization,2,4,240,240,240,2006,7.851260000000001,16329,12,"Action Point Allowance System, Auction/Bidding, Card Drafting, Hand Management",16397,Civilization, Economic,Vlaada Chvátil
212516,Keyper,2,4,120,90,120,2017,6.351719999999999,820,14,"Area Control / Area Influence, Set Collection, Tile Placement, Worker Placement",1786,City Building, Economic,Richard Breese
160477,Onitama,2,2,20,15,20,2014,7.256460000000001,6859,8,"Grid Movement, Hand Management",11692,Abstract Strategy, Ancient,Shimpei Sato
128445,Darkest Night (First edition),1,4,150,150,150,2012,6.2241,907,12,"Co-operative Play, Dice Rolling, Variable Player Powers",1718,Adventure, Fantasy,Jeremy Lennert
24070,Afrika (second edition),2,2,360,360,360,2006,6.0304199999999994,389,14,"Dice Rolling, Hex-and-Counter, Simulation",918,Wargame, World War II,Dean Essig
